cell_id,standard_amp1,Lifetime fit_standard: t1,standard_offset,standard_reduced_chi_square,standard_amp2,Lifetime fit_standard: t2,Lifetime fit_standard: a1,Lifetime fit_standard: tm,Lifetime fit free_standard: G(1st),Lifetime fit free_standard: S(1st),Lifetime fit free_standard: Tau_phase,Lifetime fit free_standard: Tau_m,Lifetime fit free_standard: G(2nd),Lifetime fit free_standard: S(2nd),Intensity texture_standard: intensity_sum,image_name
Tcell_Qui_filtered_128,1314.1829291770066,550.2145841407581,40.208067134234796,1.190510220650447,904.5198754055144,4582.85149972257,59.2320398415996,2194.238395218098,0.4539603785692337,0.4335809304090652,3.0402013727487267,3.9470483035416537,0.25949697071714384,0.32461961689307595,57160,Tcell_Qui_filtered
Tcell_Qui_filtered_129,1397.424975509471,485.65771548305196,39.58358707731677,1.4198719867839338,903.1007485365889,4608.538558829832,60.74372309350854,2104.1472358719543,0.4510494399024525,0.43511626360959754,3.070656919033992,3.9578194664713244,0.26156838341784505,0.3199668873889218,56784,Tcell_Qui_filtered
Tcell_Qui_filtered_130,1366.0270431195693,504.2074096327874,40.18772313496042,1.3779909515636202,900.2972210345587,4580.432847073168,60.27500409917813,2123.4877975642366,0.4517986778039621,0.4303416376110304,3.0319255991171894,3.986642560660961,0.2558463713884001,0.3238641497545975,56629,Tcell_Qui_filtered
Tcell_Qui_filtered_131,1385.8402321611252,501.9652637711088,40.4443790212952,1.5971704427402336,913.4493361214287,4540.821039550666,60.27254032193403,2106.5000635491715,0.4536809000233434,0.43373612045943394,3.0431630498470974,3.948032575762296,0.2655077687597276,0.32046331095801645,57027,Tcell_Qui_filtered
Tcell_Qui_filtered_132,1467.848833957061,508.1605240261198,44.456029276228755,1.0658836552562971,1001.2772613989782,4550.8768576283865,59.44811148842531,2147.558344467731,0.4593414442878352,0.43948482679441125,3.045498439909373,3.8650489135787542,0.25982169609597333,0.3225814750357953,62434,Tcell_Qui_filtered
Tcell_Qui_filtered_133,1043.2184320311576,520.1696839168192,30.78224302595907,1.1784779224258912,706.9581090974785,4598.0488758158845,59.60646869134799,2167.369092025574,0.45029954914176906,0.4307157022976935,3.0446636341797975,3.9952940223449787,0.2562554723502057,0.32153505999480797,44429,Tcell_Qui_filtered
Tcell_Qui_filtered_134,930.5795052324836,458.9842703825001,26.176386690290084,0.9911146634040657,618.9248837883913,4548.209094147292,60.056590470228535,2092.3600883319464,0.4585454438215505,0.4395058357605567,3.050931035147267,3.8707699908342432,0.25765285472166494,0.3207998891726244,37991,Tcell_Qui_filtered
Tcell_Qui_filtered_135,725.8113820197977,517.5637036362533,23.7397966759334,1.372703622462773,511.6087362009385,4484.576585587275,58.65521105826441,2157.716806970366,0.45398413489918965,0.4335723945437987,3.0399824344151662,3.9469312106571945,0.2627083006275258,0.3256906806609165,31727,Tcell_Qui_filtered
Tcell_Qui_filtered_136,4326.652641984871,607.3469947539816,59.11044636835756,1.4780090606191256,1859.709794183177,4397.882243941833,69.93855737726358,1746.8365737831869,0.5261247203841988,0.4061328033087959,2.457137659342898,3.578287795776198,0.33398111421906823,0.32949482055515583,121887,Tcell_Qui_filtered
Tcell_Qui_filtered_137,3231.90820995647,500.1328676912399,45.87523652928469,1.4748392875026848,1326.0714166529062,4377.738132307676,70.90659622716755,1628.260224042707,0.5152565281957394,0.40656251696225587,2.5116201623686916,3.658982547477107,0.32695185661844167,0.3200714367139074,84921,Tcell_Qui_filtered
Tcell_Qui_filtered_138,1472.7529482066755,544.5837530392413,42.5101061764411,1.5427904739802798,936.5237947278742,4534.247159748847,61.12842588655181,2095.428721055488,0.47242174960221417,0.43329270085915783,2.9194538653412447,3.811134310521287,0.2749642668801131,0.32724304980518804,59533,Tcell_Qui_filtered
Tcell_Qui_filtered_139,1623.5232806742772,552.2430851518102,41.40029728712137,1.4887385266317044,1007.8447202351934,4524.789488042071,61.69883042254616,2073.774819465852,0.46781039118456497,0.42654035047464495,2.902287186665171,3.8921299677620835,0.27713991877088473,0.3261356045515267,63464,Tcell_Qui_filtered
Tcell_Qui_filtered_140,1621.8567611338044,582.606093078299,42.90237852579084,1.333107402404709,984.7147913945703,4577.640284648934,62.22183924168907,2091.85653231934,0.4698500541866341,0.42546830880177783,2.8824253129852346,3.8840454791730985,0.27915045356181306,0.32627245725103204,63681,Tcell_Qui_filtered
Tcell_Qui_filtered_141,1787.9963525668675,556.7226058529806,43.38618506325049,1.4290610368153658,1029.143178505939,4536.424928318026,63.4685052992733,2010.5673488889954,0.471496828359825,0.4208782555811223,2.8413703247441533,3.9029727864830237,0.2805484617018306,0.32073236874072397,66003,Tcell_Qui_filtered
Tcell_Qui_filtered_142,3565.499505590841,355.85733356766866,50.345322342283,2.173304935380402,1230.0042437632733,4092.4644922828247,74.3508855784142,1314.2639791916845,0.530619201110443,0.39675038925526906,2.380041487057561,3.5985526278093576,0.34303565050162843,0.3154983313476838,75060,Tcell_Qui_filtered
Tcell_Qui_filtered_143,2429.064965289846,513.3066289251688,51.06209326363454,1.7037188597291255,1190.18828248833,4348.848891168946,67.11508698047103,1774.6213656913076,0.5023588274220387,0.4119241483052055,2.6100771322413636,3.72492011293744,0.3082877433989863,0.33087713526702417,75594,Tcell_Qui_filtered
Tcell_Qui_filtered_144,2051.38931256717,431.1208138408865,50.32556869514933,1.5761462006207811,1004.1994262145984,4240.79485143265,67.13564841141016,1683.1454839342698,0.4940603571481801,0.4143869349484752,2.669784292366087,3.772921622446861,0.30006966477085945,0.322847149323777,62550,Tcell_Qui_filtered
Tcell_Qui_filtered_145,2320.2799375012196,494.2477380909368,46.034402550044824,1.6257306535571585,1076.0338079427581,4387.094089841857,68.31759700097744,1727.5950073854106,0.499660177202892,0.4107435469718602,2.6166530304505238,3.7531227163282543,0.30933980247457965,0.32528642953891523,68960,Tcell_Qui_filtered
Tcell_Qui_filtered_146,1772.3898888548874,489.5812570034453,38.39165192520812,1.3364995768220314,889.7807174519336,4587.889384430812,66.57687094343252,1859.364071569288,0.482105064787629,0.4242291821383305,2.80097332604832,3.7995796458758484,0.2941507413637715,0.31837907882409383,57852,Tcell_Qui_filtered
Tcell_Qui_filtered_147,789.8725927431091,449.8479336793562,22.37746311508612,1.1581288378642562,476.98304077112084,4459.124611574568,62.34906108062367,1959.3782467824833,0.4639743574480615,0.4293697205162566,2.9456935426349538,3.9014861469723923,0.2627699245663275,0.31894557702488063,29628,Tcell_Qui_filtered
Tcell_Qui_filtered_148,1527.0526539586256,515.5403820350804,39.51765595889091,1.5130777199914627,866.8781943931031,4569.753748156008,63.78850312280462,1983.6317285027978,0.4739264064597552,0.4269239027067696,2.8674093071720703,3.843235582158923,0.2880882008671074,0.32682362954304583,55956,Tcell_Qui_filtered
Tcell_Qui_filtered_149,1437.2611420052885,522.5466912982964,39.924706718086924,1.3388750850058013,867.9128882732504,4565.404648775973,62.349355108413285,2044.708784339473,0.4635986715826155,0.4301866443353023,2.9536896930420746,3.8986117067207284,0.27472288452262134,0.31811541620605177,55641,Tcell_Qui_filtered
Tcell_Qui_filtered_150,1474.747153645379,419.11320337470426,37.0939108408843,1.260133167630422,812.8372116971207,4379.379545562237,64.46744329906181,1826.29708692066,0.47497778609206076,0.42826432743139886,2.87004515396104,3.8262155208255297,0.28574059302969357,0.3207837925070663,49877,Tcell_Qui_filtered
Tcell_Qui_filtered_151,1473.4247802391524,478.96491084767126,38.86552277931802,1.4470822806429293,889.9038685116352,4491.559217626927,62.34531879508074,1989.8945051121405,0.46598043006808926,0.42683145409673956,2.9156733374691823,3.903989138891652,0.272244455160588,0.3278403476208784,55392,Tcell_Qui_filtered
Tcell_Qui_filtered_152,1466.7513681760058,474.1681423157681,41.667228628439055,1.235422020093966,904.9542336954787,4443.843045138556,61.84373671920367,1988.8477496285261,0.4677802312382686,0.43239829058470913,2.9423357694647376,3.8518775569255195,0.2727743148078837,0.32037414722861157,56122,Tcell_Qui_filtered
Tcell_Qui_filtered_153,1065.7812080975748,487.3414477043005,29.74029393292601,1.288405499375768,665.5281090703666,4544.442369814011,61.55926023900623,2046.9210550133728,0.4611472972419382,0.43062966658297064,2.972448954535978,3.9139687378417123,0.26799606578709,0.3259380559319189,41781,Tcell_Qui_filtered
Tcell_Qui_filtered_154,1427.6776357461354,521.3260385808303,38.83415984314713,1.583898712561207,871.6357067225343,4586.905997524256,62.091477893713346,2062.527316065659,0.47144859036892894,0.4306835274102526,2.907863707555293,3.836222710907597,0.27626612085901076,0.3266566804818627,55691,Tcell_Qui_filtered
Tcell_Qui_filtered_155,1382.9689118298281,508.629087857286,39.77287381985285,1.6617671511690817,890.8049369968174,4507.114940647447,60.822623698636214,2075.1309367616823,0.4543594854644973,0.42433780520904985,2.9727764644659627,4.010310298649823,0.26620885311213693,0.32099091167676147,55670,Tcell_Qui_filtered
Tcell_Qui_filtered_156,1054.5504224406466,472.93893982855707,29.72773672469088,1.4428521311037614,676.6679397002936,4519.76512697157,60.913772953315906,2054.690611519944,0.4492700208484383,0.4289614882114487,3.0392119694957014,4.015842942268205,0.2624445671379979,0.3188778368260394,41917,Tcell_Qui_filtered
Tcell_Qui_filtered_157,1408.113627842346,551.9553524747298,40.82822091675863,1.3646346370133333,867.670363985647,4509.966632504534,61.873782085587905,2060.995358175904,0.46876480039028184,0.42494856185524843,2.885569228864692,3.895872286061212,0.2804836765621439,0.32807342447910565,55615,Tcell_Qui_filtered
Tcell_Qui_filtered_158,1419.5073276063415,559.1452510991892,39.59280502483998,1.39391704450878,859.9937852262541,4558.397234163419,62.27271921979487,2067.9542758577536,0.4682528611261597,0.42676753146223423,2.9010890406515,3.8872072050448176,0.279927071926745,0.3234573457257562,55576,Tcell_Qui_filtered
Tcell_Qui_filtered_159,598.6164727894346,520.4724461717852,18.355497207882067,1.126760719225566,377.1769935438601,4555.026888506289,61.34663670569911,2079.9634320736964,0.48239420084088735,0.43858482213577415,2.8940207940439957,3.7019926305562407,0.2731071309184839,0.3318828908274583,24184,Tcell_Qui_filtered
Tcell_Qui_filtered_160,2484.9215477659804,555.9773735267776,45.67008652829583,1.341685757313883,1134.9645449539214,4409.463727950017,68.64640168549793,1764.1840061967887,0.5117259605079938,0.4104725576558813,2.553270367196311,3.6622014475966806,0.32019049850470754,0.32583848247819686,74129,Tcell_Qui_filtered
Tcell_Qui_filtered_161,1864.6524818829919,586.1020040658791,42.01773996117902,1.6290399222652459,985.5360985274283,4551.833880570239,65.42207398832839,1957.3698381448323,0.4931135840905579,0.4178457339933218,2.6972371542977234,3.7578655074721614,0.2968610451994791,0.3318061103708178,64913,Tcell_Qui_filtered
Tcell_Qui_filtered_162,2528.5996608368246,523.2061542731843,42.65562878209136,1.6806488716502144,1102.109774851034,4368.837981813069,69.6447817052528,1690.5560903351925,0.5150176862514244,0.4079293727098525,2.5212328753872804,3.652519552943643,0.32627409778874983,0.32479950452220524,71106,Tcell_Qui_filtered
Tcell_Qui_filtered_163,2871.6671063148524,505.61527430273367,44.39753346576146,1.4151781034148434,1249.8499123032952,4395.201397636753,69.67500299871764,1685.1321495660695,0.5161732727454649,0.4139503509255913,2.552718167448411,3.6071709161247196,0.3201079435763095,0.3234949613668151,79668,Tcell_Qui_filtered
Tcell_Qui_filtered_164,1458.0415859093007,498.42575662593424,38.2031530917392,1.378477283150409,862.3144738679234,4629.466763694674,62.83697623757306,2033.6455077184921,0.4523827067398434,0.42282523473145545,2.975123724621153,4.036426885607079,0.26870025125158925,0.31732541554618166,55316,Tcell_Qui_filtered
Tcell_Qui_filtered_165,658.0578878086482,440.061090120261,17.430858869602012,1.3594770550338517,391.07650280928704,4482.19272534687,62.72388873088558,1946.810576111406,0.4616912303238921,0.429470462950474,2.960954967352581,3.918014989021689,0.2693869207520747,0.31806421943310054,24180,Tcell_Qui_filtered
Tcell_Qui_filtered_166,1759.5057733949193,486.4314303102073,38.172043928069975,1.3018555531930214,924.2904688968248,4447.723523975567,65.56033374174652,1850.6872068831394,0.48316642350691086,0.42194828863448886,2.7797939839411945,3.806687907353801,0.29089982144052245,0.3233926069230038,58067,Tcell_Qui_filtered
Tcell_Qui_filtered_167,927.2179008185642,449.65189085132334,28.519584396232958,1.368784819808419,574.2132712031564,4465.344096903872,61.75560479206239,1985.4290884684085,0.44742562447424766,0.42170923573419444,3.000145979277297,4.082942081376053,0.26227491439902273,0.3159396679435139,35896,Tcell_Qui_filtered
Tcell_Qui_filtered_168,1497.3506042932263,514.1276310867171,41.035806775807615,1.5140316771257083,928.3870010993156,4646.305143024465,61.727641149831605,2095.609436781492,0.45796038244982745,0.4307128395316443,2.9937121240882716,3.9374047842690447,0.26555415796993903,0.31941716693139355,59514,Tcell_Qui_filtered
Tcell_Qui_filtered_169,1535.605763132023,480.72732321334416,43.14899081156672,1.3123891915443175,985.0628728152374,4610.909951552104,60.92057247163495,2094.7790502441126,0.4532170683441072,0.4341788263117005,3.049386760556812,3.948333687300512,0.257121612534285,0.3208806498016345,61939,Tcell_Qui_filtered
Tcell_Qui_filtered_170,1420.1811645031235,458.4604776878028,42.39294137946255,1.4116297113490621,913.8224453929804,4619.647121382078,60.84742793377006,2087.6720771705386,0.4459716782743414,0.4342921744976428,3.099737031951545,4.001906396563202,0.2578238848402695,0.31828365591868324,57667,Tcell_Qui_filtered
Tcell_Qui_filtered_171,1542.393583118651,493.38182825974417,45.22549147277908,1.3116861434905174,1024.1758511249202,4518.783838764083,60.09553306993352,2099.6970423436796,0.45480129118367696,0.43574825519831817,3.0497489828133575,3.925245797496732,0.26499290808165277,0.3242492702310562,63513,Tcell_Qui_filtered
Tcell_Qui_filtered_172,2676.758663878677,609.9056237341831,53.09680539598307,1.5647306117312942,1390.0507331959382,4469.404652858922,65.81962424411024,1929.0968941839362,0.5012915019918865,0.41863346817774355,2.658237194903413,3.6907570856488507,0.30631291359283236,0.3319789868608383,90204,Tcell_Qui_filtered
Tcell_Qui_filtered_173,1727.6821443333195,510.36625233221935,47.51211448255955,1.3990842828900627,1137.1636960290607,4518.38154224466,60.30628664175457,2101.296352864713,0.4622022882833396,0.4358215723388817,3.001419910811606,3.869627569211373,0.2669425879668858,0.32293758306987086,70350,Tcell_Qui_filtered
Tcell_Qui_filtered_174,1428.9712806778798,453.73078159225673,44.07321403360432,1.3009876789954218,949.4073316193802,4570.91218914174,60.081741119326914,2097.2379144447987,0.44358148810222486,0.4319250949812661,3.099453685761694,4.037344479476818,0.2547373782241283,0.3181492247164152,59191,Tcell_Qui_filtered
Tcell_Qui_filtered_175,1576.461033709549,494.51822646375183,48.361122553621016,1.494580271273379,1034.6320611510528,4616.445307508632,60.37552000012896,2127.810398301648,0.4456381706376229,0.43357536768277255,3.096936820778408,4.00966884555571,0.257099566618937,0.3140634472756302,65739,Tcell_Qui_filtered
Tcell_Qui_filtered_176,6907.798105376434,141.5864667554742,54.46548863271083,3.1670016666768075,1203.5295582533208,4081.1110417333384,85.16236048939551,726.1189216223635,0.5246917790607853,0.379606385817,2.3029227879335807,3.745175953790206,0.3556778611629978,0.27911084814263476,73753,Tcell_Qui_filtered
Tcell_Qui_filtered_177,3179.720262019257,566.3622541354578,51.809686028387105,1.2372656590040014,1481.8249495584248,4640.41951643318,68.21172202989517,1861.4349013359008,0.4935008479973585,0.41369106898659846,2.668322812792405,3.7817013946808076,0.3069844781874578,0.32188559315854054,98299,Tcell_Qui_filtered
Tcell_Qui_filtered_178,1886.8894940896346,527.0071258825714,42.28260911872578,1.3569567619967384,1086.684766816416,4634.257601718434,63.45526724846945,2027.990835712754,0.4673430062111184,0.4306428919582943,2.9331323696578293,3.8672863105377773,0.27732296059609235,0.3178362973172954,69394,Tcell_Qui_filtered
Tcell_Qui_filtered_179,1673.3466253195195,442.9761928278788,52.47827779186726,1.5142097933246907,1133.834070001403,4439.021492382683,59.609508860925644,2056.998515457959,0.4513569274272993,0.43520093449595565,3.069162153245117,3.954907261686437,0.25650571935081196,0.32161048235677486,68936,Tcell_Qui_filtered
Tcell_Qui_filtered_180,1456.4008540611217,489.1409247994462,47.9211374428438,1.8593514540678557,1044.3681131693493,4569.745868271766,58.23812087983654,2193.2782286637703,0.4379577342515369,0.4328232648341362,3.145781279613676,4.073281626592862,0.25333956400270835,0.3207530889107085,64918,Tcell_Qui_filtered
Tcell_Qui_filtered_181,1777.6399594987822,528.0603161532583,48.49526245257181,1.5049832042684959,1148.5367602602255,4576.562201541561,60.74957631558164,2117.1144590398317,0.45698405888520605,0.43010682743819295,2.9958868942322003,3.949083372934763,0.2669040526263934,0.3236599999835403,72265,Tcell_Qui_filtered
Tcell_Qui_filtered_182,1404.9035849588086,449.65211095194337,49.54439145121686,1.2578338208739102,1053.384008877837,4430.983993632563,57.14968372623065,2155.6654145890043,0.44813877448829825,0.4433202056657099,3.14887289923875,3.9199991580262212,0.24736645134719887,0.32116084828634844,63477,Tcell_Qui_filtered
Tcell_Qui_filtered_183,1413.4176921726237,461.871345198477,42.39910336824642,1.4360351618665361,944.082273657114,4653.172000667561,59.9540917352744,2140.3157607864696,0.43892471807122163,0.4366636335752008,3.1667013904960553,4.037291424860209,0.2517508350521159,0.3160556150543826,59359,Tcell_Qui_filtered
Tcell_Qui_filtered_184,4634.7497252723015,555.786381748466,54.58211904564766,1.799255545845031,1658.0712993611126,4516.364517169012,73.65138317345196,1599.3439387664669,0.5346396475651374,0.3997808850044689,2.3801865159789464,3.550034885536205,0.3492593946576727,0.3193586101152836,113595,Tcell_Qui_filtered
Tcell_Qui_filtered_185,1805.4383349669104,426.9883768505046,44.376618470771156,1.478376180133884,1042.1611049265368,4512.422973872794,63.402117224551326,1922.170941536346,0.453257299404135,0.4262031135634546,2.9931049041661124,4.00535799839242,0.26416845217013607,0.3159375031783391,64331,Tcell_Qui_filtered
Tcell_Qui_filtered_186,956.1235264891635,483.8313439201309,30.155655492189076,1.2855743388212049,631.3217158671519,4679.607543483807,60.23033116216009,2152.47764366351,0.43725690849863574,0.429215812207463,3.1245620978557302,4.105685041046579,0.2491382830278684,0.3150541164958232,40472,Tcell_Qui_filtered
Tcell_Qui_filtered_187,1597.9272728213552,582.4568419003151,47.26573197554415,1.6366823745735886,1093.3209480783019,4752.971346953938,59.37494952759075,2276.730464537499,0.4457153508650777,0.4286791080005877,3.0614336664016215,4.045005619927295,0.25579349851116423,0.3242340708730099,71086,Tcell_Qui_filtered
Tcell_Qui_filtered_188,2178.704058621164,458.7720248906806,46.855469173335315,1.593424578348642,1106.7997048406653,4483.809909669534,66.31263317517963,1814.7013019741241,0.4742452652571946,0.4198528788278365,2.818021219487505,3.8888761197056234,0.2875850535589267,0.31572678428277945,69916,Tcell_Qui_filtered
Tcell_Qui_filtered_189,2657.6179776501135,521.1347527457451,48.49959958814931,1.4855400490052764,1297.4744064366284,4413.501253865851,67.19483945161437,1798.0318325697763,0.5013206391644092,0.41783222910338663,2.6529952868387867,3.695597073753472,0.3086129230867973,0.3262381809909456,82014,Tcell_Qui_filtered
Tcell_Qui_filtered_190,2013.1477038580704,502.5314313633702,62.376836465013525,1.6742686244902685,1397.399217197341,4508.818211693368,59.02712234890149,2144.022412220114,0.4515007143596297,0.43361285419081413,3.056988701802325,3.9652867356286534,0.2532754054197517,0.32155180269716,86350,Tcell_Qui_filtered
Tcell_Qui_filtered_191,1826.3436742583845,512.8879580224102,54.03552382318139,1.4918747719040673,1229.036331988208,4685.082078141141,59.774681726152025,2191.1663218429408,0.448425867341573,0.438964443817354,3.1159380474320613,3.949503343304767,0.2570652914938473,0.3168621445396878,78258,Tcell_Qui_filtered
Tcell_Qui_filtered_192,1761.4380303716496,485.6655377455708,52.56263567312298,1.6487693525410423,1179.1847386824495,4519.8714149778225,59.90016975003719,2103.375246449726,0.45276692589789796,0.43213161301758346,3.0380258956252413,3.966429943530088,0.2593336501743779,0.32438621644633014,73022,Tcell_Qui_filtered
Tcell_Qui_filtered_193,1675.9467716101008,461.07300018827885,50.38366032864871,1.5932710464315776,1151.4455315151367,4531.189196611876,59.27535311451493,2118.6134490107243,0.4425435528354757,0.430824379593142,3.0988059447445653,4.05335493792606,0.25032398761716634,0.3208043101558224,70588,Tcell_Qui_filtered
Tcell_Qui_filtered_194,1790.187720274425,502.44960597137623,54.02101566050758,1.6226437597152175,1221.3537473402964,4666.745142929482,59.444232779976815,2191.3116102939207,0.44537809819989743,0.4348385524770525,3.107773164121135,4.0023634878822145,0.25454673280395673,0.32170837380190864,77304,Tcell_Qui_filtered
Tcell_Qui_filtered_195,1644.0057047686216,524.5174651803869,51.79035668683522,1.5459620770641298,1132.629498426238,4604.521051995246,59.20855944190981,2188.8097030639183,0.4517574162213589,0.4359325629820007,3.0715963816876513,3.946639097434057,0.2613132921901998,0.32178253150198327,71657,Tcell_Qui_filtered
Tcell_Qui_filtered_196,1762.9631345452185,586.7031567417495,49.93118345893519,1.4555631683854782,1164.8447416807903,4733.969118966525,60.214440601126675,2236.7161195719427,0.45410381602787314,0.43313370006054996,3.0361061480305906,3.9491763024235884,0.26246072452309605,0.3244337778994693,75909,Tcell_Qui_filtered
Tcell_Qui_filtered_197,1791.7006659207184,543.2315078193601,52.95425695350423,1.3759364092168338,1193.4988757903411,4616.150877835309,60.01946070558988,2171.606636978228,0.45022760372261106,0.429936230725391,3.0396393188011506,4.001488042505503,0.26084447866343563,0.321943313587091,75987,Tcell_Qui_filtered
Tcell_Qui_filtered_198,1653.5474985439175,439.99218626520707,50.78512288137806,1.2655953411296945,1127.7849251054408,4516.948316918227,59.451631329070494,2093.131388674456,0.4487866791544974,0.43642986204726614,3.0954559519724243,3.9652242933253428,0.25071039973060616,0.32321747417559255,68992,Tcell_Qui_filtered
Tcell_Qui_filtered_199,1772.8001262085506,476.2077431757438,53.631567530339666,1.5956339407182931,1228.4807392534171,4560.404846803948,59.06811810282457,2147.9464780807,0.4467607687665513,0.4375685522499118,3.1176057926665357,3.972047045538165,0.2545754160034303,0.32178738927788886,75804,Tcell_Qui_filtered
Tcell_Qui_filtered_200,1722.5107341235841,511.43925655831845,51.78193760925707,1.5163145502426556,1147.9917385252454,4589.651925098121,60.007289683122735,2142.4270351936316,0.4557728870407139,0.43459061071357924,3.035162726132636,3.9262532555638114,0.2606430249185747,0.32457492558836354,72430,Tcell_Qui_filtered
Tcell_Qui_filtered_201,1481.2210647045642,546.0936495002713,45.94115280978006,1.5205582169926104,1037.1837297176985,4713.925779638974,58.81584517251386,2262.5800869263076,0.4382257301093984,0.43266154987589633,3.1426828512036153,4.072461086020229,0.25335773783976046,0.3203831902317866,66533,Tcell_Qui_filtered
Tcell_Qui_filtered_202,1587.614676380355,507.6313470913173,47.09318043131071,1.4583184348354705,1096.2751654406359,4704.951740850511,59.1534962293078,2222.089979996199,0.4370813778742513,0.4310151919694336,3.1389211173107143,4.09350426191363,0.2439509058367037,0.317578600702029,69464,Tcell_Qui_filtered
Tcell_Qui_filtered_203,1741.9688152429796,535.143332696011,48.88060949858469,1.7082397848481217,1129.75076030064,4691.595697978724,60.659433117289076,2170.315255408077,0.4433253568134348,0.4284413372245896,3.0762308357151325,4.065019267208741,0.2614062881784768,0.3205283146803553,72588,Tcell_Qui_filtered
