cell_id,NAD(P)H_amp1,Lifetime fit_NAD(P)H: t1,NAD(P)H_offset,NAD(P)H_amp2,Lifetime fit_NAD(P)H: t2,Lifetime fit_NAD(P)H: a1,Lifetime fit_NAD(P)H: tm,Lifetime fit free_NAD(P)H: G(1st),Lifetime fit free_NAD(P)H: S(1st),Lifetime fit free_NAD(P)H: Tau_phase,Lifetime fit free_NAD(P)H: Tau_m,Lifetime fit free_NAD(P)H: G(2nd),Lifetime fit free_NAD(P)H: S(2nd),Intensity texture_NAD(P)H: intensity_sum,image_name
Tcell_Qui_filtered_74,875.2735110898371,400.0,22.33499069365097,512.7203038410267,4474.4678107813825,63.060332234508884,1905.094872514522,0.31645559479847424,0.3438492015436349,2.1616500467751694,3.7637962390622763,0.19156646242787034,0.2459992819096911,31273,Tcell_Qui_filtered
Tcell_Qui_filtered_75,1168.7481546737126,400.0,33.129199215609084,727.7198613397717,4445.563510589421,61.62762276004566,1952.378891765312,0.3181923051187157,0.35401863576668074,2.213434097970052,3.6756367685668287,0.18335546178539597,0.24655873517764984,44146,Tcell_Qui_filtered
Tcell_Qui_filtered_76,656.8115727605033,400.0,20.51994705598581,420.08769348534173,4283.519515881349,60.990994547725876,1914.9223396902853,0.3205955398798851,0.35146895382468696,2.181019945157919,3.678403574452767,0.19083949971844472,0.2471594955482845,25051,Tcell_Qui_filtered
Tcell_Qui_filtered_77,1339.019907170874,400.0,38.75864822372455,842.9789415933712,4353.856297644183,61.36666423674859,1927.5065790653384,0.321406964257553,0.3530282148551769,2.1851652147184577,3.6614749186401534,0.18179290120601616,0.24416228751846705,50432,Tcell_Qui_filtered
Tcell_Qui_filtered_78,1323.7444838948732,400.0,37.86808902589422,843.7613002760103,4382.765984175652,61.07224689143025,1950.401309211996,0.3200242985988798,0.3515566971291937,2.185458509327991,3.6816024712809945,0.18200345653959896,0.2478431891653149,50445,Tcell_Qui_filtered
Tcell_Qui_filtered_79,1040.5021531464572,400.0,26.11420990572544,609.4689837615567,4554.425025335978,63.061839681409246,1934.5681761742583,0.32363446436519705,0.3413494812934741,2.0983340485798205,3.732299841659407,0.17932484714109997,0.2443885558758367,37535,Tcell_Qui_filtered
Tcell_Qui_filtered_80,1128.3149900420074,400.0,32.967553821372505,739.9741573132349,4314.915477986452,60.39295318068163,1950.582406302836,0.3233486199736898,0.3538620288046656,2.177173783104893,3.6424233979933613,0.18790814472766462,0.25662184647801345,43578,Tcell_Qui_filtered
Tcell_Qui_filtered_81,2731.5362510956643,400.0,48.120456793754315,1329.690992233513,4196.113694714989,67.25888721401604,1642.889866270817,0.36330265482101065,0.3517591220093454,1.9262246746116651,3.394002887624266,0.22292003049977416,0.25586062725038594,77791,Tcell_Qui_filtered
Tcell_Qui_filtered_82,1309.5436654591592,400.0,32.78457815392155,796.4925754562893,4345.318236028593,62.180490535620066,1892.100003674741,0.33197113675560874,0.3504719752156803,2.100308622305751,3.6091655628800927,0.19109381141650553,0.2507786572342461,47021,Tcell_Qui_filtered
Tcell_Qui_filtered_83,7960.429633633926,400.0,79.13582263635588,2707.214652079432,3853.823289031182,74.62218855848924,1276.504761813318,0.43717957899473336,0.3416228577669198,1.5545947563415294,2.9831758666099146,0.296107036463711,0.27877330395569944,156694,Tcell_Qui_filtered
Tcell_Qui_filtered_84,6311.662428903301,400.0,66.03827626427972,2244.859194390453,4118.463251735045,73.76434849087292,1375.5630602201616,0.41046806399645175,0.3381555175317616,1.638955830843979,3.167926192536527,0.2773278241247163,0.2701962061061377,134340,Tcell_Qui_filtered
Tcell_Qui_filtered_85,4609.506255566064,400.0,39.005634309086105,832.1281886326216,4814.018985513617,84.70812037879995,1074.986469721658,0.4473073962419941,0.2939445481235521,1.3073427865774458,3.1396288192136788,0.3370176716099326,0.21706260392821597,68296,Tcell_Qui_filtered
Tcell_Qui_filtered_86,5300.488365262999,400.0,70.74754956010176,2283.272219344765,3849.719123631161,69.89261206400734,1438.62031925376,0.4064017081554101,0.3531260872853022,1.7286394593801786,3.1139209669031036,0.2610351968244195,0.2763562843159405,126478,Tcell_Qui_filtered
Tcell_Qui_filtered_87,6646.401948288071,400.0,81.1523336994302,2647.2403421822205,3846.0917693513575,71.51557742978011,1381.599341739608,0.41616803329457586,0.3478352906281712,1.6627810600632515,3.0815207221057186,0.2684529997868644,0.27663142585126305,148638,Tcell_Qui_filtered
Tcell_Qui_filtered_88,6253.129518897657,400.0,72.19631054738996,2436.3438935652916,3896.4000524258563,71.9621226981264,1380.3163566818064,0.4161711383420858,0.3480403509480062,1.6637489107690604,3.0804430326078136,0.2737574752674342,0.2726302625305717,138083,Tcell_Qui_filtered
Tcell_Qui_filtered_89,4997.993081195492,400.0,57.395529480863686,1858.2758299687714,3894.5228172690777,72.8966898170682,1347.1313585777652,0.4203063811477431,0.3479753778883858,1.647072348567893,3.055315298962373,0.2749891924243247,0.2723010932758438,106786,Tcell_Qui_filtered
Tcell_Qui_filtered_90,4995.289444591393,400.0,55.42220612975157,2042.7985017441565,3932.1160018007786,70.97509270528852,1425.193395064346,0.4043520537965644,0.351039580790258,1.727136166958397,3.1377708530830697,0.26051534963752276,0.2698997335570917,114330,Tcell_Qui_filtered
Tcell_Qui_filtered_91,6182.015420967056,400.0,62.85101209652089,2146.6233297699278,3881.1997086022134,74.22600026228804,1297.2444037643645,0.42796208529956525,0.3446068433105637,1.6019492269326672,3.0251841744463674,0.2916402645054386,0.27116178785826006,124240,Tcell_Qui_filtered
Tcell_Qui_filtered_92,6899.3804729012545,400.0,94.27293893948807,2994.6542120505997,3865.5050957429407,69.73272979722557,1448.9137912194328,0.4057482781987368,0.35148514714448087,1.7233775716734658,3.126728898668225,0.263990995115254,0.2759525335967555,166394,Tcell_Qui_filtered
Tcell_Qui_filtered_93,8970.79473834333,400.0,95.79910425616677,3298.564253588634,3881.4897354991945,73.11543124822013,1335.98350152644,0.42162653529946154,0.3455320907258439,1.6303865990323716,3.0595798343586207,0.2836197780103203,0.2765075943116325,188374,Tcell_Qui_filtered
Tcell_Qui_filtered_94,4821.490544394677,400.0,57.82638706935961,1799.908104479643,4040.177053119458,72.81679898875083,1389.5166455148287,0.4065969022504873,0.3450177793602747,1.6881364791469833,3.1560581745169864,0.26232249508948446,0.26318442990537894,106278,Tcell_Qui_filtered
Tcell_Qui_filtered_95,1575.3046476415495,400.0,40.01643174750269,914.3851821675609,4466.877310727823,63.2731285953934,1893.6368000941309,0.3267928323543056,0.35015578896080063,2.1316648939278546,3.646235435154242,0.18137755600344727,0.2428513186187662,55810,Tcell_Qui_filtered
