cell_id,standard_amp1,Lifetime fit_standard: t1,standard_offset,standard_reduced_chi_square,standard_amp2,Lifetime fit_standard: t2,Lifetime fit_standard: a1,Lifetime fit_standard: tm,Lifetime fit free_standard: G(1st),Lifetime fit free_standard: S(1st),Lifetime fit free_standard: Tau_phase,Lifetime fit free_standard: Tau_m,Lifetime fit free_standard: G(2nd),Lifetime fit free_standard: S(2nd),Intensity texture_standard: intensity_sum,image_name,cell_type
Tcell_Qui_filtered_93,7937.018673726422,617.7179664176488,75.75046762734921,2.310576691851733,2691.3374246618714,4481.655033304422,74.67776390113622,1596.15323320623,0.5550858135582266,0.395736891063569,2.2693241599113274,3.416158531273904,0.3653754507954112,0.3237631112891224,188374,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_94,4366.827983281844,526.638195894659,51.42290796155078,1.7170854042156298,1629.6966800360638,4349.377238538075,72.82264692405444,1565.5574826858813,0.5365071984229062,0.398865560603354,2.36647060042255,3.540928568823755,0.3471986163338679,0.3249110918760368,106278,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_95,1530.0512809778008,397.8993954046138,39.826468051792496,1.7744547483933322,923.50208355286,4451.316983777892,62.36062777752069,1923.5803292238763,0.4546332935451572,0.4265817315584658,2.98669684663058,3.992119181601129,0.2649641581882974,0.3264074625058091,55810,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_96,1348.171411190733,500.7167171247822,39.858684478159184,1.5376436248358598,906.7510509582506,4516.437525856323,59.78792769246265,2115.5212724007324,0.45106868931839,0.428335049671498,3.0226722478895893,4.006686925083166,0.2587711337814398,0.3219536492356535,56179,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_97,1345.0516604638417,522.7154895269983,39.89208608528582,1.4848230669356064,869.9656767837118,4629.11997503258,60.72420463016523,2135.5385123118867,0.4508048912753667,0.429050632846447,3.029493706735621,4.003516565453261,0.2639901656894254,0.3221158919343473,55707,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_98,1356.8660268939898,501.4401481502733,40.06748021698367,1.4320758573412475,871.8230608208133,4626.405685377484,60.8817997258316,2115.05242824324,0.4552626269873669,0.4347281167874568,3.0395259608988043,3.929087550201361,0.2618155088648582,0.3185063049462722,55586,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_99,1317.4075233243625,501.4648719574992,39.924316843930185,1.4689055798148305,898.8316451026074,4488.604408048988,59.443382379142086,2118.5138076201724,0.455051487378792,0.4310430639712629,3.015159216890841,3.9570046389230655,0.2588519188586193,0.3273249371219707,55446,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_100,1346.8529703550162,545.5793908332937,38.6861412096415,1.435088397949621,871.8091664373048,4650.904210689014,60.70563642926986,2158.740651306823,0.4552179082363297,0.4302462896699925,3.008485497120516,3.9614439678688536,0.2659985323323797,0.3256680215319184,56041,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_101,2718.7395854810625,552.1236511485921,49.02269534939044,1.291617204894613,1266.5554569407284,4537.6927468949,68.21928004178417,1818.7662042089212,0.498908508407192,0.4120355411998497,2.628838434560361,3.750714324125581,0.3115276650168813,0.3259945322370502,83397,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_102,1629.6295610790485,480.3267572137897,42.21989570593412,1.4035903119087758,983.8686453722668,4498.477934125004,62.35434013523994,1992.9862821256388,0.4650346527081417,0.4300927692223257,2.9439264283290045,3.888455214068929,0.2704394738078158,0.3183694340008392,61179,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_103,1779.5560059352565,520.9239322741737,39.73257540779222,1.5921727693246095,1023.4256432229564,4381.7402227519415,63.48796491299507,1930.5865308982184,0.4885381057004527,0.4287556330996892,2.793582633169299,3.72144827836778,0.293505690888477,0.3272149672677882,62868,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_104,2025.4736236041813,488.1496918856644,41.263991359585305,1.4157563530154815,1043.1959146118782,4399.575897108339,66.00494443535521,1817.8412037211892,0.4868570267662193,0.420191626085791,2.7472366900637373,3.79022602667799,0.2972677553415143,0.3209308171561481,64957,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_105,1294.743713694045,546.7412358553617,39.96402862603796,1.582786231248825,879.0176791029779,4598.722401117473,59.562365859671104,2185.2665548990904,0.4560640885434713,0.4314516442213796,3.0113163306614115,3.946448940073517,0.2619500981023278,0.3239131246684864,55915,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_106,1971.5903382869624,523.4303299424594,43.23252881289281,1.6707232966702867,1069.7181288733846,4470.86452256293,64.82704268823561,1911.8596734228483,0.4813546862582499,0.4207476126652495,2.782316834612138,3.8284589455153366,0.2923033216608378,0.3245708755630918,67621,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_107,1276.0957100210094,524.0235377855374,39.20554931424736,1.4658217292902225,900.0319385072869,4530.87642755321,58.64066434172768,2181.2312737977345,0.451242947900727,0.4336151094009579,3.0587508738498004,3.967207087753791,0.2592136359496862,0.3227394375856589,55764,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_108,852.5002177075213,505.1452608596392,28.463058920657748,1.1736903669146517,601.3921401869056,4500.872289361011,58.63571763607997,2157.9490714204185,0.4561686417410766,0.4375991667570885,3.053522934696448,3.901874010392405,0.2634264921870458,0.322890033050754,37387,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_109,1915.340893580949,504.3914193390476,37.452263675566286,1.4737277020865478,961.188777015473,4647.145288343447,66.58512558237652,1888.6874220981065,0.4772011161807899,0.4196745367466306,2.7993763949086232,3.867408100906112,0.2902296769629588,0.3176413299079043,62497,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_110,3962.878973782408,526.661251855677,61.78801781849407,1.767657388971232,1681.269795707842,4391.524230510712,70.21216370489672,1677.920308967491,0.5169966357291003,0.4088461978904024,2.517226955135568,3.631816674274954,0.3255344082325377,0.3229728606309843,108912,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_111,2282.91067983948,564.980007815802,41.48497381936109,1.6496302658806028,1171.0952946813045,4515.961673836242,66.09457819933897,1904.5770069468165,0.4912159078455218,0.4179981731128186,2.708644992629522,3.7713426708891498,0.300394105579215,0.3263057592056103,75008,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_112,2144.627434825936,464.1702607532537,41.47012970142808,1.58965498909702,976.132810658517,4347.333955738458,68.7213135943102,1678.7728555272724,0.5019626328530441,0.4129316755465077,2.6185262814846157,3.7216146863716695,0.3114414996545732,0.3218582430005838,61714,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_113,3252.988775189257,519.2402572594785,45.11216333332993,1.3754846549494253,1317.7571131329646,4359.311403469806,71.16975773035871,1626.3420720385068,0.5311430410398708,0.4102638565660686,2.4586793273841536,3.5159973699867018,0.3409193308777442,0.3237639143360195,84916,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_114,1521.6684339563035,456.7976580660876,41.508989044394745,1.659307165386055,919.4276116079192,4407.142303887447,62.33545938191845,1944.6768217456831,0.4668745126455118,0.4262453075939755,2.9060934292129748,3.901272226495805,0.2764420731670075,0.3233696158990908,56445,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_115,1489.8500414829775,475.46028373103394,40.40443262789409,1.507142782428098,905.1029607805708,4431.315975205026,62.2079030392192,1970.4611022814504,0.4642763076347588,0.4254317962141329,2.916779176645367,3.9266898754558186,0.2757210919754767,0.3226842179522083,55912,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_116,1545.9244384475603,455.46840483220495,39.196751556687104,1.545924987431787,920.628530740125,4472.062719701352,62.67550130726293,1954.6420973780912,0.4681349819982042,0.430523794099103,2.9273603804217507,3.862164404130088,0.2717585759881178,0.3213551180046949,56690,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_117,1511.3732698838985,526.7267883735574,37.7157172283274,1.4406423818820575,880.1907664164123,4666.106348152267,63.19601929714393,2050.183242772483,0.4634248585808977,0.4264396603197836,2.929060822423475,3.9261264350232703,0.2754161976256947,0.3222399154657621,57054,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_118,1577.62577343336,435.1898276857956,41.52391240637396,1.502796750531224,930.9145087329,4413.656204735504,62.890190946863925,1911.5911034521623,0.4663737071328872,0.4287581970944115,2.9263650765501183,3.887637911355043,0.2689630567791015,0.3192709749323191,56954,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_119,1579.4722756726662,488.9986265093336,38.69085858928536,1.39990780406443,900.6115533878593,4622.249003483249,63.68624548755605,1989.9370217883052,0.4634659390527285,0.4292967937830326,2.948424081550398,3.905832479927372,0.2762138794366442,0.3207634380256793,57635,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_120,1374.0205524967284,494.9031275119323,43.65013662164503,1.69141618043773,925.8055281652378,4439.72998203225,59.74454173079208,2082.911255725866,0.4650314427132496,0.4346996996087121,2.9754807782298536,3.8564224901224735,0.2722985996861106,0.3301759139697987,57203,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_121,1427.2638272387276,497.85309725859673,43.758402929250096,1.54504507547,953.078306657239,4480.204823338363,59.96044883273517,2092.3688542827585,0.4568072635059034,0.4315700591499078,3.007242383889189,3.9400059776133234,0.2604790509187074,0.3217478609112336,59120,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_122,1692.369844019722,535.9800041841734,42.25094037697954,1.4640617512258045,961.3687146018352,4550.463464666343,63.77304344926868,1990.305183149344,0.479540840513295,0.4260087112366231,2.827762995991857,3.8070597830976007,0.2846501481960122,0.3285054099464765,61909,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_123,1456.2486746927368,520.0576099713675,40.93800020865493,1.1023065799872291,918.6162151237324,4671.408769531136,61.31922202973309,2125.8325347667824,0.4560860477405321,0.4330120761152226,3.0220618531803067,3.9351598087984456,0.2686778889270402,0.3212456954710717,59107,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_124,1372.2420823053908,505.7192803693283,37.802700721115656,1.2282511748962643,928.4647928595,4599.527269663739,59.6443683077638,2157.801354716322,0.446670232343079,0.4331116905369291,3.0864768443711403,4.0052840593174,0.2582886120563923,0.3214072552537394,57652,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_125,1541.7717835471433,543.9587734675198,43.744659169127615,1.3293176915993257,981.6806984542536,4665.153278245661,61.0977141255434,2147.1976411587075,0.4578348819546903,0.4323459013837837,3.005886621699571,3.926763270863893,0.2667767774165632,0.3223298319564526,63393,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_126,1401.4897474286267,485.90096196656367,39.7671965040576,1.4817345009338072,931.656368336944,4538.907772703923,60.06866599388948,2104.320648852506,0.4491815759833094,0.4334825760769304,3.0718488208615047,3.983665601401628,0.2616821231451645,0.319560237769988,57560,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_127,1414.09572576526,503.3409020519469,42.390142948176354,1.6390952500252594,919.838856238696,4506.055995286416,60.58849021171336,2080.871352819276,0.4593820080424389,0.4317605546967552,2.9917073507040364,3.919280289663488,0.2649933015664494,0.3217004838698704,57587,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_128,1314.1829291770066,550.2145841407581,40.2080671342348,1.190510220650447,904.5198754055144,4582.85149972257,59.2320398415996,2194.238395218098,0.4539603785692337,0.4335809304090652,3.0402013727487267,3.9470483035416537,0.2594969707171438,0.3246196168930759,57160,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_129,1397.424975509471,485.657715483052,39.58358707731677,1.4198719867839338,903.1007485365888,4608.538558829832,60.74372309350854,2104.1472358719543,0.4510494399024525,0.4351162636095975,3.070656919033992,3.957819466471325,0.261568383417845,0.3199668873889218,56784,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_130,1366.0270431195693,504.2074096327874,40.18772313496042,1.3779909515636202,900.2972210345587,4580.432847073168,60.27500409917813,2123.4877975642366,0.4517986778039621,0.4303416376110304,3.0319255991171894,3.986642560660961,0.2558463713884001,0.3238641497545975,56629,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_131,1385.8402321611252,501.9652637711088,40.4443790212952,1.5971704427402336,913.4493361214288,4540.821039550666,60.27254032193403,2106.5000635491715,0.4536809000233434,0.4337361204594339,3.0431630498470974,3.948032575762296,0.2655077687597276,0.3204633109580164,57027,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_132,1467.848833957061,508.1605240261198,44.45602927622876,1.0658836552562971,1001.2772613989782,4550.8768576283865,59.44811148842531,2147.558344467731,0.4593414442878352,0.4394848267944112,3.045498439909373,3.865048913578754,0.2598216960959733,0.3225814750357953,62434,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_133,1043.2184320311576,520.1696839168192,30.78224302595907,1.1784779224258912,706.9581090974785,4598.0488758158845,59.60646869134799,2167.369092025574,0.450299549141769,0.4307157022976935,3.044663634179797,3.995294022344978,0.2562554723502057,0.3215350599948079,44429,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_134,930.5795052324836,458.9842703825001,26.176386690290084,0.9911146634040656,618.9248837883913,4548.209094147292,60.056590470228535,2092.3600883319464,0.4585454438215505,0.4395058357605567,3.050931035147267,3.8707699908342432,0.2576528547216649,0.3207998891726244,37991,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_135,725.8113820197977,517.5637036362533,23.7397966759334,1.372703622462773,511.6087362009385,4484.576585587275,58.65521105826441,2157.716806970366,0.4539841348991896,0.4335723945437987,3.0399824344151662,3.9469312106571945,0.2627083006275258,0.3256906806609165,31727,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_136,4326.652641984871,607.3469947539816,59.11044636835756,1.4780090606191256,1859.709794183177,4397.882243941833,69.93855737726358,1746.8365737831869,0.5261247203841988,0.4061328033087959,2.457137659342898,3.578287795776198,0.3339811142190682,0.3294948205551558,121887,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_137,3231.90820995647,500.1328676912399,45.87523652928469,1.4748392875026848,1326.0714166529062,4377.738132307676,70.90659622716755,1628.260224042707,0.5152565281957394,0.4065625169622558,2.511620162368692,3.658982547477107,0.3269518566184416,0.3200714367139074,84921,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_138,1472.7529482066757,544.5837530392413,42.5101061764411,1.5427904739802798,936.5237947278742,4534.247159748847,61.12842588655181,2095.428721055488,0.4724217496022141,0.4332927008591578,2.9194538653412447,3.811134310521287,0.2749642668801131,0.327243049805188,59533,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_139,1623.5232806742772,552.2430851518102,41.40029728712137,1.4887385266317044,1007.8447202351934,4524.789488042071,61.69883042254616,2073.774819465852,0.4678103911845649,0.4265403504746449,2.902287186665171,3.892129967762084,0.2771399187708847,0.3261356045515267,63464,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_140,1621.8567611338044,582.606093078299,42.90237852579084,1.333107402404709,984.7147913945704,4577.640284648934,62.22183924168907,2091.85653231934,0.4698500541866341,0.4254683088017778,2.882425312985234,3.8840454791730985,0.279150453561813,0.326272457251032,63681,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_141,1787.9963525668677,556.7226058529806,43.38618506325049,1.4290610368153658,1029.143178505939,4536.424928318026,63.4685052992733,2010.5673488889956,0.471496828359825,0.4208782555811223,2.8413703247441533,3.902972786483024,0.2805484617018306,0.3207323687407239,66003,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_142,3565.499505590841,355.85733356766866,50.345322342283,2.173304935380402,1230.0042437632733,4092.4644922828247,74.3508855784142,1314.2639791916845,0.530619201110443,0.396750389255269,2.380041487057561,3.5985526278093576,0.3430356505016284,0.3154983313476838,75060,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_143,2429.064965289846,513.3066289251688,51.06209326363454,1.7037188597291255,1190.18828248833,4348.848891168946,67.11508698047103,1774.6213656913076,0.5023588274220387,0.4119241483052055,2.610077132241364,3.72492011293744,0.3082877433989863,0.3308771352670241,75594,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_144,2051.38931256717,431.1208138408865,50.32556869514933,1.5761462006207811,1004.1994262145984,4240.79485143265,67.13564841141016,1683.1454839342698,0.4940603571481801,0.4143869349484752,2.669784292366087,3.772921622446861,0.3000696647708594,0.322847149323777,62550,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_145,2320.27993750122,494.2477380909368,46.03440255004482,1.6257306535571583,1076.033807942758,4387.094089841857,68.31759700097744,1727.5950073854106,0.499660177202892,0.4107435469718602,2.616653030450524,3.7531227163282543,0.3093398024745796,0.3252864295389152,68960,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_146,1772.3898888548874,489.5812570034453,38.39165192520812,1.3364995768220314,889.7807174519336,4587.889384430812,66.57687094343252,1859.364071569288,0.482105064787629,0.4242291821383305,2.80097332604832,3.799579645875848,0.2941507413637715,0.3183790788240938,57852,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_147,789.8725927431091,449.8479336793562,22.37746311508612,1.1581288378642562,476.9830407711208,4459.124611574568,62.34906108062367,1959.3782467824835,0.4639743574480615,0.4293697205162566,2.9456935426349538,3.901486146972392,0.2627699245663275,0.3189455770248806,29628,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_148,1527.0526539586256,515.5403820350804,39.51765595889091,1.513077719991463,866.8781943931031,4569.753748156008,63.78850312280462,1983.6317285027976,0.4739264064597552,0.4269239027067696,2.8674093071720703,3.843235582158923,0.2880882008671074,0.3268236295430458,55956,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_149,1437.2611420052883,522.5466912982964,39.92470671808693,1.338875085005801,867.9128882732504,4565.404648775973,62.349355108413285,2044.708784339473,0.4635986715826155,0.4301866443353023,2.953689693042074,3.898611706720728,0.2747228845226213,0.3181154162060517,55641,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_150,1474.747153645379,419.11320337470426,37.0939108408843,1.260133167630422,812.8372116971207,4379.379545562237,64.46744329906181,1826.29708692066,0.4749777860920607,0.4282643274313988,2.87004515396104,3.8262155208255297,0.2857405930296935,0.3207837925070663,49877,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_151,1473.4247802391524,478.96491084767126,38.86552277931802,1.447082280642929,889.9038685116352,4491.559217626927,62.34531879508074,1989.8945051121405,0.4659804300680892,0.4268314540967395,2.9156733374691823,3.903989138891652,0.272244455160588,0.3278403476208784,55392,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_152,1466.7513681760058,474.1681423157681,41.667228628439055,1.235422020093966,904.9542336954788,4443.843045138556,61.84373671920367,1988.847749628526,0.4677802312382686,0.4323982905847091,2.9423357694647376,3.85187755692552,0.2727743148078837,0.3203741472286115,56122,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_153,1065.7812080975748,487.3414477043005,29.74029393292601,1.288405499375768,665.5281090703666,4544.442369814011,61.55926023900623,2046.9210550133728,0.4611472972419382,0.4306296665829706,2.972448954535978,3.913968737841712,0.26799606578709,0.3259380559319189,41781,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_154,1427.6776357461354,521.3260385808303,38.83415984314713,1.583898712561207,871.6357067225343,4586.905997524256,62.09147789371335,2062.527316065659,0.4714485903689289,0.4306835274102526,2.907863707555293,3.836222710907597,0.2762661208590107,0.3266566804818627,55691,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_155,1382.968911829828,508.629087857286,39.77287381985285,1.6617671511690817,890.8049369968174,4507.114940647447,60.82262369863621,2075.1309367616823,0.4543594854644973,0.4243378052090498,2.9727764644659627,4.010310298649823,0.2662088531121369,0.3209909116767614,55670,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_156,1054.5504224406466,472.93893982855707,29.72773672469088,1.4428521311037614,676.6679397002936,4519.76512697157,60.91377295331591,2054.690611519944,0.4492700208484383,0.4289614882114487,3.0392119694957014,4.015842942268205,0.2624445671379979,0.3188778368260394,41917,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_157,1408.113627842346,551.9553524747298,40.82822091675863,1.364634637013333,867.670363985647,4509.966632504534,61.87378208558791,2060.995358175904,0.4687648003902818,0.4249485618552484,2.885569228864692,3.895872286061212,0.2804836765621439,0.3280734244791056,55615,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_158,1419.5073276063415,559.1452510991892,39.59280502483998,1.39391704450878,859.9937852262541,4558.397234163419,62.27271921979487,2067.9542758577536,0.4682528611261597,0.4267675314622342,2.9010890406515,3.8872072050448176,0.279927071926745,0.3234573457257562,55576,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_159,598.6164727894346,520.4724461717852,18.355497207882067,1.126760719225566,377.1769935438601,4555.026888506289,61.34663670569911,2079.9634320736964,0.4823942008408873,0.4385848221357741,2.894020794043996,3.7019926305562407,0.2731071309184839,0.3318828908274583,24184,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_160,2484.9215477659804,555.9773735267776,45.67008652829583,1.341685757313883,1134.9645449539214,4409.463727950017,68.64640168549793,1764.1840061967887,0.5117259605079938,0.4104725576558813,2.553270367196311,3.6622014475966806,0.3201904985047075,0.3258384824781968,74129,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_161,1864.652481882992,586.1020040658791,42.01773996117902,1.629039922265246,985.5360985274284,4551.833880570239,65.42207398832839,1957.3698381448323,0.4931135840905579,0.4178457339933218,2.697237154297724,3.7578655074721614,0.2968610451994791,0.3318061103708178,64913,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_162,2528.599660836825,523.2061542731843,42.65562878209136,1.6806488716502144,1102.109774851034,4368.837981813069,69.6447817052528,1690.5560903351925,0.5150176862514244,0.4079293727098525,2.5212328753872804,3.652519552943643,0.3262740977887498,0.3247995045222052,71106,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_163,2871.6671063148524,505.61527430273367,44.39753346576146,1.4151781034148434,1249.8499123032952,4395.201397636753,69.67500299871764,1685.1321495660695,0.5161732727454649,0.4139503509255913,2.552718167448411,3.60717091612472,0.3201079435763095,0.3234949613668151,79668,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_164,1458.0415859093007,498.42575662593424,38.2031530917392,1.378477283150409,862.3144738679234,4629.466763694674,62.83697623757306,2033.645507718492,0.4523827067398434,0.4228252347314554,2.975123724621153,4.036426885607079,0.2687002512515892,0.3173254155461816,55316,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_165,658.0578878086482,440.061090120261,17.430858869602012,1.3594770550338515,391.07650280928704,4482.19272534687,62.72388873088558,1946.810576111406,0.4616912303238921,0.429470462950474,2.960954967352581,3.918014989021689,0.2693869207520747,0.3180642194331005,24180,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_166,1759.5057733949193,486.4314303102073,38.172043928069975,1.3018555531930214,924.2904688968248,4447.723523975567,65.56033374174652,1850.6872068831397,0.4831664235069108,0.4219482886344888,2.7797939839411945,3.806687907353801,0.2908998214405224,0.3233926069230038,58067,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_167,927.2179008185642,449.65189085132334,28.51958439623296,1.368784819808419,574.2132712031564,4465.344096903872,61.75560479206239,1985.4290884684085,0.4474256244742476,0.4217092357341944,3.000145979277297,4.082942081376053,0.2622749143990227,0.3159396679435139,35896,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_168,1497.3506042932263,514.1276310867171,41.035806775807615,1.5140316771257083,928.3870010993156,4646.305143024465,61.727641149831605,2095.609436781492,0.4579603824498274,0.4307128395316443,2.993712124088272,3.9374047842690447,0.265554157969939,0.3194171669313935,59514,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_169,1535.605763132023,480.72732321334416,43.14899081156672,1.3123891915443175,985.0628728152374,4610.909951552104,60.92057247163495,2094.779050244113,0.4532170683441072,0.4341788263117005,3.049386760556812,3.948333687300512,0.257121612534285,0.3208806498016345,61939,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_170,1420.1811645031237,458.4604776878028,42.39294137946255,1.411629711349062,913.8224453929804,4619.647121382078,60.84742793377006,2087.6720771705386,0.4459716782743414,0.4342921744976428,3.099737031951545,4.001906396563202,0.2578238848402695,0.3182836559186832,57667,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_171,1542.393583118651,493.38182825974417,45.22549147277908,1.3116861434905174,1024.1758511249202,4518.783838764083,60.09553306993352,2099.69704234368,0.4548012911836769,0.4357482551983181,3.049748982813357,3.925245797496732,0.2649929080816527,0.3242492702310562,63513,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_172,2676.758663878677,609.9056237341831,53.09680539598307,1.5647306117312942,1390.0507331959382,4469.404652858922,65.81962424411024,1929.096894183936,0.5012915019918865,0.4186334681777435,2.658237194903413,3.6907570856488503,0.3063129135928323,0.3319789868608383,90204,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_173,1727.6821443333197,510.36625233221935,47.51211448255955,1.3990842828900627,1137.1636960290607,4518.38154224466,60.30628664175457,2101.296352864713,0.4622022882833396,0.4358215723388817,3.001419910811606,3.869627569211373,0.2669425879668858,0.3229375830698708,70350,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_174,1428.9712806778798,453.73078159225673,44.07321403360432,1.3009876789954218,949.4073316193802,4570.91218914174,60.081741119326914,2097.2379144447987,0.4435814881022248,0.4319250949812661,3.099453685761694,4.037344479476818,0.2547373782241283,0.3181492247164152,59191,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_175,1576.461033709549,494.51822646375183,48.361122553621016,1.494580271273379,1034.6320611510528,4616.445307508632,60.37552000012896,2127.810398301648,0.4456381706376229,0.4335753676827725,3.096936820778408,4.00966884555571,0.257099566618937,0.3140634472756302,65739,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_176,6907.798105376434,141.5864667554742,54.46548863271083,3.1670016666768075,1203.5295582533208,4081.1110417333375,85.16236048939551,726.1189216223635,0.5246917790607853,0.379606385817,2.3029227879335807,3.745175953790206,0.3556778611629978,0.2791108481426347,73753,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_177,3179.720262019257,566.3622541354578,51.80968602838711,1.2372656590040014,1481.8249495584248,4640.41951643318,68.21172202989517,1861.4349013359008,0.4935008479973585,0.4136910689865984,2.668322812792405,3.781701394680808,0.3069844781874578,0.3218855931585405,98299,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_178,1886.8894940896344,527.0071258825714,42.28260911872578,1.3569567619967384,1086.684766816416,4634.257601718434,63.45526724846945,2027.990835712754,0.4673430062111184,0.4306428919582943,2.9331323696578293,3.867286310537777,0.2773229605960923,0.3178362973172954,69394,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_179,1673.3466253195195,442.9761928278788,52.47827779186726,1.5142097933246907,1133.834070001403,4439.021492382683,59.60950886092565,2056.998515457959,0.4513569274272993,0.4352009344959556,3.069162153245117,3.954907261686437,0.2565057193508119,0.3216104823567748,68936,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_180,1456.4008540611217,489.1409247994462,47.9211374428438,1.859351454067856,1044.3681131693493,4569.745868271766,58.23812087983654,2193.2782286637703,0.4379577342515369,0.4328232648341362,3.145781279613676,4.073281626592862,0.2533395640027083,0.3207530889107085,64918,Tcell_Qui_filtered,Qui
Tcell_Qui_filtered_181,1777.6399594987822,528.0603161532583,48.49526245257181,1.504983204268496,1148.5367602602255,4576.562201541561,60.74957631558164,2117.114459039832,0.456984058885206,0.4301068274381929,2.9958868942322003,3.949083372934763,0.2669040526263934,0.3236599999835403,72265,Tcell_Qui_filtered,Qui
